"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"P7MY7383","journalArticle","2022","Brion, DAJ; Shen, M; Pattinson, SW","Automated recognition and correction of warp deformation in extrusion additive manufacturing","Additive Manufacturing","","","","https://www.sciencedirect.com/science/article/pii/S2214860422002378","… deep learning, computer vision, and expert heuristics to correct or prevent warp. We train a deep convolutional neural network … in the area of AM error detection. Douglas Brion and …","2022","2022-07-29 20:11:26","2022-08-10 19:14:43","","","","Query date: 2022-07-28 19:22:13","","","","","","","","","","","","","","","","","","Publisher: Elsevier","","","http://dx.doi.org/10.1016/j.addma.2022.102838","Machine learning; Errors; Deep neural networks; Convolutional neural networks; Computer vision; Additives; 3D printers; Deformation; Extrusion; Error detection and correction; Extrusion 3D printing; Warp deformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZD4A6K3","journalArticle","2022","Bauer, Markus; Augenstein, Christoph; Schafer, Martin; Theile, Oliver","Artificial Intelligence in Laser Powder Bed Fusion Procedures - Neural Networks for Live-Detection and Forecasting of Printing Failures","55th CIRP Conference on Manufacturing Systems, CIRP CMS 2022, June 29, 2022  -  July 1, 2022","","","10.1016/j.procir.2022.05.159","","Recently, many disruptive technologies like additive manufacturing were developed and have grown to production grade solutions. While such technologies can reduce the required time and amount of material, they require new methods to address long printing times and error identification in complex process structures. Such systems can be created using artificial intelligence (AI), such that operators can focus on supervising monitoring systems rather than the printing process and can decide upon preprocessed information. For the laser powder bed fusion process (LPBF), a main challenge lies in error detection per layer and in predicting the necessity of near-future operator interaction, to meet quality standards. Yet, only few works aim to automate the task of characterizing build layers. We propose an AI-driven approach to identify and forecast printing errors in LPBF using convolutional neural networks (CNNs) and the Cox proportional hazards (CPH) approach. For training and validation, layer wise greyscale images of 27 print jobs have been recorded. All print jobs' results were qualitatively rated afterwards by experts. We then perform an autoencoder-based clustering and compare print jobs of high and low quality to create pseudo-labels. We finally train a CNN in a supervised fashion to classify layers as succeeded or faulty, as well as a CPH model to estimate remaining build time without errors. We achieve an overall accuracy of 94.9% for the CNN and statistically significant forecasts (p  0.005) of the imposed hazard per layer using the CPH model. Our work demonstrates a novel approach of automated build part characterization, that reduces human operator effort and can be used for automated quality assurance and process monitoring.  2022 The Authors. Published by Elsevier B.V.","2022","2022-08-10 17:40:52","2022-08-10 19:14:21","","1367-1372","","","107","","","","Procedia CIRP","","","","","","","","","","","","","","","","http://dx.doi.org/10.1016/j.procir.2022.05.159","Neural Networks; Artificial Intelligence; Additive Manufacturing; Cox Proportional Hazards; Digital TWIN; Laser Powder Bed Fusion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZ2FPZYN","journalArticle","2019","Ye, Jay J.","Construction and Utilization of a Neural Network Model to Predict Current Procedural Terminology Codes from Pathology Report Texts","Journal of Pathology Informatics","","2153-3539","10.4103/jpi.jpi_3_19","https://www.sciencedirect.com/science/article/pii/S2153353922003765","Background: At our department, each specimen was assigned a tentative current procedural terminology (CPT) code at accessioning. The codes were subject to subsequent changes by pathologist assistants and pathologists. After the cases had been finalized, their CPT codes went through a final verification step by coding staff, with the aid of a keyword-based CPT code-checking web application. Greater than 97% of the initial assignments were correct. This article describes the construction of a CPT code-predicting neural network model and its incorporation into the CPT code-checking application. Materials and Methods: R programming language was used. Pathology report texts and CPT codes for the cases finalized during January 1-November 30, 2018, were retrieved from the database. The order of the specimens was randomized before the data were partitioned into training and validation set. R Keras package was used for both model training and prediction. The chosen neural network had a three-layer architecture consisting of a word-embedding layer, a bidirectional long short-term memory (LSTM) layer, and a densely connected layer. It used concatenated header-diagnosis texts as the input. Results: The model predicted CPT codes in both the validation data set and the test data set with an accuracy of 97.5% and 97.6%, respectively. Closer examination of the test data set (cases from December 1 to 27, 2018) revealed two interesting observations. First, among the specimens that had incorrect initial CPT code assignments, the model disagreed with the initial assignments in 73.6% (117/159) and agreed in 26.4% (42/159). Second, the model identified nine additional specimens with incorrect CPT codes that had evaded all steps of checking. Conclusions: A neural network model using report texts to predict CPT codes can achieve high accuracy in prediction and moderate sensitivity in error detection. Neural networks may play increasing roles in CPT coding in surgical pathology.","2019-01-01","2022-08-10 18:22:58","2022-08-10 18:22:58","","13","","1","10","","Journal of Pathology Informatics","","","","","","","","","","","","","","","","","","","deep learning; neural network; Current procedural terminology codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4PWTDHHT","journalArticle","2018","Feng, Jianyuan; Hajizadeh, Iman; Yu, Xia; Rashid, Mudassir; Turksoy, Kamuran; Samadi, Sediqeh; Sevil, Mert; Hobbs, Nicole; Brandt, Rachel; Lazaro, Caterina; Maloney, Zacharie; Littlejohn, Elizabeth; Philipson, Louis H.; Cinar, Ali","Multi-level supervision and modification of artificial pancreas control system","Computers & Chemical Engineering","","0098-1354","10.1016/j.compchemeng.2018.02.002","https://www.sciencedirect.com/science/article/pii/S0098135418300619","Artificial pancreas (AP) systems provide automated regulation of blood glucose concentration (BGC) for people with type 1 diabetes (T1D). An AP includes three components: a continuous glucose monitoring (CGM) sensor, a controller calculating insulin infusion rate based on the CGM signal, and a pump delivering the insulin amount calculated by the controller to the patient. The performance of the AP system depends on successful operation of these three components. Many APs use model predictive controllers that rely on models to predict BGC and to calculate the optimal insulin infusion rate. The performance of model-based controllers depends on the accuracy of the models that is affected by large dynamic changes in glucose-insulin metabolism or equipment performance that may move the operating conditions away from those used in developing the models and designing the control system. Sensor errors and missing signals will cause calculation of erroneous insulin infusion rates. And the performance of the controller may vary at each sampling step and each period (meal, exercise, and sleep), and from day to day. Here we describe a multi-level supervision and controller modification (ML-SCM) module is developed to supervise the performance of the AP system and retune the controller. It supervises AP performance in 3 time windows: sample level, period level, and day level. At sample level, an online controller performance assessment sub-module will generate controller performance indexes to evaluate various components of the AP system and conservatively modify the controller. A sensor error detection and signal reconciliation module will detect sensor error and reconcile the CGM sensor signal at each sample. At period level, the controller performance is evaluated with information collected during a certain time period and the controller is tuned more aggressively. At the day level, the daily CGM ranges are further analyzed to determine the adjustable range of controller parameters used for sample level and period level. Thirty subjects in the UVa/Padova metabolic simulator were used to evaluate the performance of the ML-SCM module and one clinical experiment is used to illustrate its performance in a clinical environment. The results indicate that the AP system with an ML-SCM module has a safer range of glucose concentration distribution and more appropriate insulin infusion rate suggestions than an AP system without the ML-SCM module.","2018-04-06","2022-08-10 18:23:12","2022-08-10 19:21:57","","57-69","","","112","","Computers & Chemical Engineering","","","","","","","","","","","","","","","","","","","Artificial pancreas; Controller performance assessment; Controller retuning; Sensor error detection; Type 1 diabetes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7V645QPY","journalArticle","2022","Zhang, Zhichao; Yang, Zhoujun; Gao, Yuan; Zha, Xianqian; Jin, Ziyang; Luo, Qiang; Zheng, Wei; Zhao, Qing; Wang, Nengchao; Gao, Li; Pan, Yuan","Realization of automatic data cleaning and feedback conditioning for J-TEXT ECEI signals based on machine learning","Fusion Engineering and Design","","09203796","10.1016/j.fusengdes.2022.113065","","In recent years, Electron Cyclotron Emission Imaging (ECEI) diagnostics and many other imaging diagnostics have become increasingly important in magnetic confinement fusion research. When the image quality becomes worse due to bad pixels, it becomes an important issue for imaging diagnostics. To automatically identify and classify abnormal ECEI signals, a classification algorithm for ECEI signals based on machine learning was developed for the J-TEXT ECEI diagnostic. Incorporated with the digital control function of J-TEXT ECEI, the channels of low-attenuation saturated signals and weak signals can be corrected by adjusting the attenuation levels. At present, the automatic data cleaning and feedback conditioning unit has been set up and applied to the J-TEXT ECEI. The accuracy rate of the classification algorithm on the external test dataset reaches 93.8%. Feedback conditioning can be completed between two discharge shots. This unit can preprocess the diagnostic data for physical analysis and improve the quality of ECEI signals.  2022","2022","2022-06-10 02:09:04","2022-07-31 15:13:08","","","","","177","","Fusion Engineering and Design","","","","","","","","","","","","","","","Publisher: Elsevier Ltd","","","http://dx.doi.org/10.1016/j.fusengdes.2022.113065","Cleaning; Machine learning; Classification (of information); Quality control; Feedback; Cyclotrons; Statistical tests; machine learning; data cleaning; Digital control systems; ECEI signals; Electron Cyclotron Emission Imaging (ECEI) diagnostics; feedback conditioning; diagnostics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMPMJNLK","journalArticle","2021","Hu, Xiaobin; Li, Guoqiang; Niu, Peifeng; Wang, Jianmei; Zha, Linlin","A generative adversarial neural network model for industrial boiler data repair","Applied Soft Computing","","15684946","10.1016/j.asoc.2021.107214","","Many achievements have been made in using neural networks to predict complex nonlinear industrial activities. The assumption that these prediction models established is that the various data collected by the sensors are available and accurate. However, accidents always happen beyond assumptions. The interference and damage of sensors are common phenomena in actual industrial production. In this case, the data collected by the sensors is incorrect and unavailable and cannot be fed into the prediction model for work. Incorrect data leads to inaccurate predictions, and the predictions lead to incorrect actions, which ultimately affect the activities of the entire industrial assembly line. How is this kind of problem data dealt with? This is the first time that generative adversarial networks (GAN) technology has been used to repair missing boiler data. Although GAN technology was originally used for image processing, we took the lead in transferring this technology to the issue of boiler data repair. Furthermore, we proposed a novel model structure that is more suitable for boiler data repair. Our method has rigorous theoretical feasibility and has passed the experimental test.  2021 Elsevier B.V.","2021","2022-06-10 02:09:05","2022-07-30 22:30:31","","","","","104","","Applied Soft Computing","","","","","","","","","","","","","","","Publisher: Elsevier Ltd","","","http://dx.doi.org/10.1016/j.asoc.2021.107214","Generative adversarial networks; Neural networks; Forecasting; Predictive analytics; Boilers; Data missing; Data repair; Industrial boiler; Image processing; Industrial boiler, Data repair, Data missing, Generative adversarial networks, 99-00, Neural networks, 00-01; OPTIMIZATION; PREDICTION; SYSTEMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4483VGQ","journalArticle","2022","Asakawa, Eiichi; Kaneko, Naoshi; Hasegawa, Dai; Shirakawa, Shinichi","Evaluation of text-to-gesture generation model using convolutional neural network","Neural Networks","","08936080","10.1016/j.neunet.2022.03.041","","Conversational gestures have a crucial role in realizing natural interactions with virtual agents and robots. Data-driven approaches, such as deep learning and machine learning, are promising in constructing the gesture generation model, which automatically provides the gesture motion for speech or spoken texts. This study experimentally analyzes a deep learning-based gesture generation model from spoken text using a convolutional neural network. The proposed model takes a sequence of spoken words as the input and outputs a sequence of 2D joint coordinates representing the conversational gesture motion. We prepare a dataset consisting of gesture motions and spoken texts by adding text information to an existing dataset and train the models using specific speaker's data. The quality of the generated gestures is compared with those from an existing speech-to-gesture generation model through a user perceptual study. The subjective evaluation shows that the model performance is comparable or superior to those by the existing speech-to-gesture generation model. In addition, we investigate the importance of data cleansing and loss function selection in the text-to-gesture generation model. We further examine the model transferability between speakers. The experimental results demonstrate successful model transferability of the proposed model. Finally, we show that the text-to-gesture generation model can produce good quality gestures even when using a transformer architecture.  2022 The Author(s)","2022","2022-06-10 02:09:06","2022-07-31 13:53:44","","365-375","","","151","","Neural Networks","","","","","","","","","","","","","","","Publisher: Elsevier Ltd","","","http://dx.doi.org/10.1016/j.neunet.2022.03.041","Deep learning; Network architecture; Convolutional neural networks; Convolution; Transfer learning; Convolutional neural network; Gesture generation; Spoken text; Transformer architecture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGKT5CBL","journalArticle","2020","Lattar, Hafsa; Salem, Aicha Ben; Ghezala, Henda Hajjami Ben","Does data cleaning improve heart disease prediction?","24th KES International Conference on Knowledge-Based and Intelligent Information and Engineering Systems, KES 2020, September 16, 2020  -  September 18, 2020","","","10.1016/j.procs.2020.09.109","","Data quality has become an important issue. This issue becomes more and more important in medicine area, where the need for effective decision making is high. In this context, the need for data cleaning to improve data quality is becoming crucial. Duplicate records elimination is a challenging data cleansing task. In this paper, we present a duplicate records elimination approach to improve the quality of data. We propose a deep learning-based approach for duplicate records detection using a sentence embeddings model. Also, we propose an algorithm for duplicated records correction. Then, we apply the proposed duplicate records elimination approach to analyse the effect of data cleaning on the quality of decisions. We evaluate our proposal on heart disease problem using Cleveland heart disease dataset. Experiments show that the classification performance improves upon the application of the duplicate records elimination approach on datasets compared to that of datasets with duplicate records.  2020 The Authors. Published by Elsevier B.V.","2020","2022-06-10 02:09:07","2022-07-31 03:15:32","","1131-1140","","","176","","","","Procedia Computer Science","","","","","","","","","","","","","","","","http://dx.doi.org/10.1016/j.procs.2020.09.109","Cleaning; Deep learning; Classification (of information); Cardiology; Decision making; Diseases; Knowledge based systems; data cleaning; Data quality; decisions quality; deep leaning; sentence embeddings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCGX2I3A","journalArticle","2021","Stoger, Karl; Schneeberger, David; Kieseberg, Peter; Holzinger, Andreas","Legal aspects of data cleansing in medical AI","Computer Law and Security Review","","02673649","10.1016/j.clsr.2021.105587","","Data quality is of paramount importance for the smooth functioning of modern data-driven AI applications with machine learning as a core technology. This is also true for medical AI, where malfunctions due to ""dirty data"" can have particularly dramatic harmful implications. Consequently, data cleansing is an important part in improving the usability of (Big) Data for medical AI systems. However, it should not be overlooked that data cleansing can also have negative effects on data quality if not performed carefully. This paper takes an interdisciplinary look at some of the technical and legal challenges of data cleansing against the background of European medical device law, with the key message that technical and legal aspects must always be considered together in such a sensitive context.  2021 Karl Stoger","2021","2022-06-10 02:09:07","2022-07-31 05:39:21","","","","","42","","Computer Law and Security Review","","","","","","","","","","","","","","","Publisher: Elsevier Ltd","","","http://dx.doi.org/10.1016/j.clsr.2021.105587","Computer networks; Security systems; Data cleansing; Data quality; Medical AI; Medical devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FG3N83JG","journalArticle","2018","Ma, Xiaojun; Sha, Jinglan; Wang, Dehua; Yu, Yuanbo; Yang, Qian; Niu, Xueqi","Study on a prediction of P2P network loan default based on the machine learning LightGBM and XGboost algorithms according to different high dimensional data cleaning","Electronic Commerce Research and Applications","","15674223","10.1016/j.elerap.2018.08.002","","Big data and the Internet financial sector tremendously developed in the 21st century. The national emphasis on this field has also gradually improved. Peer-to-peer (P2P) is an innovative mode of borrowing that is a powerful complement to the traditional financial industry. The projected default rate on credit is an absolute prerequisite for guaranteeing the proper operation of related financial projects or platforms. In this paper, we use multi-observation and multi-dimensional data cleaning method and apply the modern machine learning algorithms LightGBM in Asia at the end of 2016 and XGboost, which are based on real P2P transaction data from Lending club. The default risk of loans in the platform is strongly and innovatively predicted. And the results of different methods are compared. Furthermore, we observe that the LightGBM algorithm based on multiple observational data set classification prediction results is the best. The average performance rate of the historical transaction data of the Lending Club platform rose by 1.28 percentage points, which reduced loan defaults by approximately $117 million. Finally, with respect to the influencing factors of the default rate, suggested developments for the Lending club and other P2P platforms are provided as is the suggested direction of other countries development in this field.  2018 Elsevier B.V.","2018","2022-06-10 02:09:07","2022-07-31 04:13:17","","24-39","","","31","","Electronic Commerce Research and Applications","","","","","","","","","","","","","","","Publisher: Elsevier B.V.","","","http://dx.doi.org/10.1016/j.elerap.2018.08.002","Cleaning; Machine learning; Classification (of information); Learning algorithms; Clustering algorithms; Finance; Peer to peer networks; Predictive analytics; Data cleaning; Default rate; LightGBM algorithm; P2P; XGboost algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZE74BM8","journalArticle","2022","TU, Ya; LIN, Yun; ZHA, Haoran; ZHANG, Ju; WANG, Yu; GUI, Guan; MAO, Shiwen","Large-scale real-world radio signal recognition with deep learning","","","10009361","10.1016/j.cja.2021.08.016","","In the past ten years, many high-quality datasets have been released to support the rapid development of deep learning in the fields of computer vision, voice, and natural language processing. Nowadays, deep learning has become a key research component of the Sixth-Generation wireless systems (6G) with numerous regulatory and defense applications. In order to facilitate the application of deep learning in radio signal recognition, in this work, a large-scale real-world radio signal dataset is created based on a special aeronautical monitoring system - Automatic Dependent Surveillance-Broadcast (ADS-B). This paper makes two main contributions. First, an automatic data collection and labeling system is designed to capture over-the-air ADS-B signals in the open and real-world scenario without human participation. Through data cleaning and sorting, a high-quality dataset of ADS-B signals is created for radio signal recognition. Second, we conduct an in-depth study on the performance of deep learning models using the new dataset, as well as comparison with a recognition benchmark using machine learning and deep learning methods. Finally, we conclude this paper with a discussion of open problems in this area.  2021 Chinese Society of Aeronautics and Astronautics","2022","2022-06-10 02:09:08","2022-07-31 05:43:43","","","","","","","","","Chinese Journal of Aeronautics","","","","","","","","","","","","","Publisher: Elsevier B.V.","","","http://dx.doi.org/10.1016/j.cja.2021.08.016","Deep learning; Learning algorithms; Signal processing; Large dataset; Benchmarking; Natural language processing systems; Radio broadcasting; Automatic Dependent Surveillance-Broadcast (ADS-B); Radio signal dataset; Recognition benchmark; Signal recognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
